rainfall,elevation,river_distance,historical_floods,urbanization,temperature,humidity,date,flood_hotspot
173.79422752781755,158.14463296779272,302.55025472713623,6,94.01831912520827,32.37152998614362,67.92720731493908,2020-02-11,0
58.5971302788046,63.750500586413985,285.52591011846494,2,4.6785844971768515,34.77822757335755,56.11756345125805,2020-02-12,0
277.3301005196955,125.17827528740182,101.64599234114786,5,31.96520552920625,30.896842064321383,61.5092336466977,2020-02-13,1
114.69499540000423,177.1955496472374,437.0628620072457,7,43.817671666635526,37.72218966537049,41.977728459595056,2020-02-14,0
215.6305710884955,123.17263763646092,375.26643644381767,3,89.92603589246896,34.609722644416024,75.03264982522425,2020-02-15,0
127.92776902235273,46.591894950726754,80.4507628550007,7,96.22614466091566,26.855913694285555,74.78518980059094,2020-02-16,1
180.0170052944527,4.880156311307604,368.52579375339593,1,44.41152464963323,30.142182179312105,38.731038023245496,2020-02-17,0
186.67756983581992,174.01977478018597,294.59219780419073,9,75.00284121421912,37.78924830763588,82.67870294997954,2020-02-18,0
96.21361388138176,4.253882170077428,86.77640558605022,8,53.1661023764483,28.57504132729175,46.15138436839831,2020-02-19,1
292.3961569411397,174.94033453683988,256.2352886878954,8,53.77829347413765,34.744208439394924,88.9353636561969,2020-02-20,1
243.78320584027864,105.7874268054424,268.1133292085211,7,27.809951506635645,30.66431510769961,52.974180842234745,2020-02-21,1
284.87473539104724,187.81353970257925,124.59854307347409,9,21.69562458638795,26.558090831813995,40.67304352406998,2020-02-22,1
273.70683760691225,159.7566471547331,475.56416615012705,9,28.800534592404116,17.255145862460594,51.103206680739135,2020-02-23,0
199.47499470277128,199.58682210666748,432.4889171662979,0,55.63280072570793,22.779925584052844,56.41081972183159,2020-02-24,0
280.4685587557792,70.14236309034203,351.06005179809875,1,2.9155186022088997,39.03228474501147,34.15846638229769,2020-02-25,1
72.12312551297987,153.43765778622537,258.0330024502732,5,90.72489443564058,29.732961498178,64.69310287339738,2020-02-26,0
98.9957156047863,80.38618272184843,235.29449371302883,9,15.628370954977623,26.931861410169688,65.85794639213402,2020-02-27,0
61.30682222763451,95.97512406078177,342.9380602179294,4,22.008867687138654,37.98869876584682,74.33582732096833,2020-02-28,0
131.33258269081608,125.50109264367401,295.4443412331075,8,51.827617644764636,27.595353431123463,31.7501935374446,2020-02-29,0
147.1693224223705,174.73542283726775,78.02289764684852,4,71.01147663372794,25.782475552522087,62.474292866029806,2020-03-01,0
117.83725794347397,196.81669383985903,280.62619194664927,1,9.57290547443973,32.77932565450615,33.17444599623986,2020-03-02,0
257.18437728798233,153.65468277290364,412.88162775477775,9,31.76946975471622,31.379968569596333,72.0686531979992,2020-03-03,0
139.18833167339733,83.55335643346675,256.65794491863113,3,96.86746055743572,15.794800252252982,33.34367914205907,2020-03-04,0
120.23362742184518,84.27140045541404,73.38045989942079,8,26.23429667809457,24.139248237223633,84.70367090049797,2020-03-05,1
185.67402078956212,147.5164603177783,403.8251897228149,0,31.305014506314688,24.175463284587558,72.1249540130698,2020-03-06,0
85.23105624369066,47.755429153660465,140.61370196118847,0,83.64984906180335,21.346735457300344,60.44338590510942,2020-03-07,0
250.54924518850993,22.094822626278933,166.37937569961747,6,5.021443169045526,25.518804464567594,56.490235396870496,2020-03-08,1
68.6376609199427,70.92443152815531,124.11785904453315,2,46.46131688089709,22.393221931814328,37.840357824795746,2020-03-09,0
296.72173415012935,57.44779833081635,198.5967791921739,9,37.96167644516702,15.980364684135495,47.45996337387979,2020-03-10,1
243.06119232416435,59.261624091198016,390.53817755988575,1,31.658675990865113,22.37099461824043,82.13754630125378,2020-03-11,0
99.6789203835431,46.721550209981984,283.7236367767718,8,28.569959404476453,12.168308427195297,84.26716869374962,2020-03-12,0
51.3805292809006,8.418637927272377,142.19657336782063,2,9.13741048604092,27.273575883232347,30.044862502231865,2020-03-13,0
253.86535711370854,3.574786946682762,445.0235351684184,1,31.48258293516488,35.60963646823336,65.64818348865307,2020-03-14,1
226.71433596190428,197.5444779472063,445.81183472818816,7,4.305240271566857,31.758612530636658,73.15803654150682,2020-03-15,0
232.25179201024682,85.55462674717246,441.76029127070314,9,78.09638636444353,20.81182120162334,67.12481894745638,2020-03-16,0
242.81758667148642,76.86532943193633,157.4582951216927,5,39.82277939580116,12.612136167319246,34.900785891981236,2020-03-17,1
68.5111629335226,135.92945653861398,253.05770488144464,5,44.39038323199116,16.064481976758124,43.06349392793413,2020-03-18,0
139.61643213606817,43.65077757301283,493.2453452633938,9,89.35945864501316,26.364710214845072,45.02041604288316,2020-03-19,0
78.96726488128243,189.99223679004507,397.4056143394957,6,65.80549838612207,16.211712501490986,79.90347787830538,2020-03-20,0
265.7758564688984,157.2690028831104,62.22533955150192,6,0.8059103342119789,26.319193338549024,57.791966178535226,2020-03-21,1
205.82453170688947,17.8822004624519,79.34206606722142,5,94.3174822961285,16.94797074291697,59.20969271647421,2020-03-22,1
132.7245062131623,83.51615515698568,258.7691195655498,3,23.714446597771122,35.46771608428219,86.09358279327051,2020-03-23,0
65.88958757150591,175.82366151243295,459.1490926377021,8,10.761418475985884,21.91814418521379,68.22515333128294,2020-03-24,0
127.74558042891555,188.94640445828205,292.4158090787214,5,76.81281783808822,17.366518778334733,83.92006209315983,2020-03-25,0
131.29583050668674,93.48030224997395,274.0156286154306,3,50.047731586671816,34.36978540741185,57.390531320491974,2020-03-26,0
232.40154458451602,122.68227784214154,97.46316498048375,2,43.377056601801755,20.285168944163523,38.96617551109765,2020-03-27,1
209.38936783880328,33.40678921841504,345.5510471259323,3,24.950307968274178,13.344630635163458,85.79613564444514,2020-03-28,0
271.8031856440816,198.2337252273953,419.9464222701015,2,54.74714898623186,27.11228474210925,57.522306940052296,2020-03-29,0
168.05373129048732,46.33434027668868,221.18900337840304,1,27.438460520258744,27.446926133139662,40.897885312729315,2020-03-30,1
79.89856148457542,188.54635482702514,399.02533291639736,4,90.15830052870676,31.440870257072024,48.143744418235336,2020-03-31,0
228.31119680574875,129.9293297984737,484.0144942553652,1,21.52044797331928,17.20658299625157,33.048155381336535,2020-04-01,0
240.19626215422437,121.54735897577183,141.6949066074601,5,88.43551504557536,23.313140172767355,58.09803548738311,2020-04-02,1
190.31929939237406,102.53770220330172,285.4983340376336,2,55.940542572735694,18.471037571279687,81.1876903146142,2020-04-03,0
242.74179498864024,46.13396234355174,179.212081138059,5,82.8488133895241,12.428612083470643,86.01482736040137,2020-04-04,1
173.4488990910977,35.305606401101656,406.7844885652277,9,71.2845995860955,36.29841481047675,85.95613245021863,2020-04-05,0
180.68320734549852,44.09724181403507,309.9170146465209,8,69.66951114367485,31.866094134650236,37.5138015377248,2020-04-06,0
156.8852545896374,37.287652428850905,335.5620878976367,0,32.43458076950557,19.04389178376402,52.92323295066342,2020-04-07,0
56.3547816860238,155.91689471335067,409.06137182715236,5,23.38969314722035,27.98118978615959,31.693725579042383,2020-04-08,0
76.97285674832611,70.02505183334603,228.18671269810469,8,21.088622768078814,16.037913644034173,81.30992069828837,2020-04-09,0
57.857296421683564,11.568535312679273,461.79053078316946,3,85.71916570595887,36.70709865387313,51.52534572127642,2020-04-10,0
209.1026028159451,193.82052602816228,289.862990260763,1,82.042682025902,13.447190300857308,67.86702167353408,2020-04-11,0
128.58899526908166,176.75717699268515,121.07967027590661,3,44.057352801230735,10.115114365234026,72.89390628463732,2020-04-12,0
177.1426727911757,185.55045663904258,363.1546031759611,0,13.24046134964546,25.060245932175462,55.79068018458932,2020-04-13,0
276.89161848152327,198.98156452928706,406.9676076972145,2,38.225225197745836,27.493834703586078,48.38654019301458,2020-04-14,0
112.32305728721875,34.77904984389746,192.542754680387,9,61.93434541369114,27.368959608874132,87.73277460695668,2020-04-15,0
152.59573075890745,79.24840378053175,435.73066564943883,8,45.44031544799528,11.63535782313479,87.86929350143126,2020-04-16,0
238.88778463576216,151.64769514081826,457.7644646445949,9,78.0189268482995,19.421314207552975,47.36618208180131,2020-04-17,0
107.19954137290561,139.20412361075844,174.60701932001402,4,99.76228222513855,24.975968405239954,58.777505804667484,2020-04-18,0
69.24497745719825,30.779181267971012,492.58466272184995,5,19.113208844889684,16.497375568817226,88.37064951960134,2020-04-19,0
122.43786322844201,163.16662499812355,113.32018762194129,2,45.965081965957246,36.17877656457689,30.292104459330194,2020-04-20,0
90.30532181350111,44.888114367332136,140.9070507811205,4,43.098390192082206,12.61327868384302,54.76069490274895,2020-04-21,0
282.42441308564327,44.76352296452462,132.90117765711176,7,30.44925327489508,24.621533250161285,36.02745298085811,2020-04-22,1
252.03009489110423,107.39488457868272,452.2953695035417,5,19.80955167202896,30.742481725394562,60.54947793375616,2020-04-23,0
208.35093912760587,118.58798696834063,344.43164854623285,3,6.569211648965922,17.852533004034473,31.48019727242923,2020-04-24,0
267.8651475469294,116.01724156756224,118.4469274500228,1,88.71193172236984,28.727222109925545,54.41390588343767,2020-04-25,1
250.91801922477862,18.297367479550974,248.14553826575704,8,41.98486976863176,34.881554504271236,43.24194448712011,2020-04-26,1
96.64251472150896,175.49217252607608,326.8841112814109,0,49.68955185000489,15.710109252851426,61.99850174752444,2020-04-27,0
273.13974962249443,53.12000851774121,87.55883824522249,0,91.69420482009158,37.51661775474588,89.75961894604198,2020-04-28,1
184.83556047891267,25.902984256560835,447.0873657833024,3,77.62904775159478,26.60675597987074,78.03216630760485,2020-04-29,0
251.86003879101563,177.74961597379544,411.6215909486908,6,13.050126411718422,18.976960129031816,80.73852549746528,2020-04-30,0
274.02282498087334,191.13029964595069,277.3430481094872,0,56.54199676077424,22.925748261468122,68.11589924154485,2020-05-01,1
129.50086874296596,172.42552345309014,485.2069768666267,8,44.22522765195591,19.365756513591638,32.49359089633551,2020-05-02,0
77.51298113191919,161.90321494497562,237.99244067379487,3,79.72110725787628,31.753334797999482,42.40786056264865,2020-05-03,0
106.98379063548542,131.04839612780435,492.849643566424,2,72.42325476119493,33.88901990245397,85.5038733868233,2020-05-04,0
156.77694715656406,110.17147412182786,350.5639994616322,0,69.0405721911072,34.98812176955983,51.96678707572507,2020-05-05,0
254.50369148062327,17.39735198228203,335.60207296427365,9,34.05448354798969,39.57304748757224,36.218203588847736,2020-05-06,1
265.18264581408584,81.69064261413975,124.67970288310325,3,80.49637303992544,33.7385287749005,72.14432195197212,2020-05-07,1
51.738032632797676,74.5377034024628,446.8674912370898,8,5.239129559486122,28.0415221206569,47.967463436055276,2020-05-08,0
177.68682564439143,51.95075675206524,242.3703595642768,9,15.962490143216723,20.176608951753515,46.1314147742503,2020-05-09,1
154.35275078719474,144.684022737717,123.0050326021157,5,33.56232729779117,26.33786346132248,89.87864733349562,2020-05-10,0
105.52695261768255,99.17514701575416,55.67338398909157,5,7.6807441069281275,11.232045183712163,81.48833550159927,2020-05-11,1
79.9663418334207,16.209243181529587,301.89005763727215,0,23.49942775346916,32.34475226589739,54.47626910207046,2020-05-12,0
134.403792850907,44.036640389962265,287.32982995520433,9,83.01509829979182,23.378666352763055,88.81567246898994,2020-05-13,0
285.72742597812976,136.65175273191917,373.70913006612136,1,94.82515377900793,10.60069689196563,69.00679340515282,2020-05-14,1
130.80073300518882,15.226171898060038,450.61612385801095,5,30.46023557741905,11.875208245312324,74.5213471127856,2020-05-15,0
179.6976554358415,170.24138280975373,85.73296308936328,1,26.451580398883824,21.6239939146527,31.890782584932694,2020-05-16,1
225.75473972379447,99.02930540279486,379.1734206531631,2,27.98926522464269,27.502645570553053,37.29631556088343,2020-05-17,0
140.9074005948235,96.1173154653296,134.335374843912,3,27.771908735084384,23.9261184685638,67.9851075897743,2020-05-18,1
292.9455206802402,118.48155693190353,436.1796739207238,4,3.593018218597299,28.576129518764645,83.94143895896903,2020-05-19,0
290.6118237355278,164.93619318502982,418.57858123774525,8,92.69163463311081,24.408827763740675,67.42462356525573,2020-05-20,0
112.94557395634104,69.56184158043861,293.357189743495,3,21.36981415703284,29.851115364440403,38.041493659139505,2020-05-21,0
174.31212647309636,135.6032305118127,369.6092593804902,8,42.0004074081405,16.573781940124025,36.94560277477948,2020-05-22,0
125.21957745419242,113.1463927991582,191.4575509326868,9,0.9686882740967739,13.385295615508642,80.6511537494449,2020-05-23,0
121.2101235943669,53.40565403388426,262.0255545197666,2,85.79550909150572,27.8930186387698,38.35814032247486,2020-05-24,0
59.2217368386332,175.7259972710316,419.73660396971223,7,73.11573444549173,24.540685508089226,61.213917630241525,2020-05-25,0
202.39108349497423,159.48520432138562,256.6693387279463,0,94.67560351737032,10.80602962134806,32.22679919773814,2020-05-26,0
175.66975580721538,131.6903669316851,211.0092193964488,8,78.1615479196399,21.414456564791074,34.840186043470645,2020-05-27,0
62.86968781249734,170.11634581884837,272.39560126263495,8,31.370651205206524,13.183767564729864,70.34089605857189,2020-05-28,0
119.66161605915286,173.45884019196046,422.71216359674827,9,24.787335872842363,25.94070495258086,71.35088462565099,2020-05-29,0
277.06647149166344,141.67259534300695,200.84362131689272,1,69.7716307553293,21.87333038981292,50.48816439650655,2020-05-30,1
109.89047266674311,167.4026656727344,128.1927169110847,3,36.411277501049945,28.39455733309054,42.936585914582686,2020-05-31,0
86.22371802280577,139.49429233385672,370.40630914885134,7,56.621501575261654,34.168066563107146,78.82261624543847,2020-06-01,0
172.36319006939075,136.02815435206008,421.6901957186368,6,0.6257471026470229,18.990060515244725,43.02619376819342,2020-06-02,0
296.41261352765014,123.72227564303687,95.28686533559,0,6.188570168047525,38.86306312495083,62.52162417998278,2020-06-03,1
110.51381787787511,150.54332791152825,157.9433507401751,4,53.53679411816512,26.069035017627233,88.09253045177434,2020-06-04,0
218.03388685146965,31.72102105861474,113.88739539244725,6,56.60716464481651,28.54872396264364,38.87114627174303,2020-06-05,1
240.4049038321794,176.17415183978568,206.573635211975,3,75.14529444593437,30.42017119677211,86.45257604968253,2020-06-06,1
109.4093859980999,174.3687055490464,252.65794050743568,0,13.196531962396174,30.001945895727694,40.973583184120116,2020-06-07,0
232.05408715296488,5.849456606911829,386.9718516334879,8,51.31830837567788,25.32912229135186,64.04659248139377,2020-06-08,1
141.9457831798133,165.16335011295254,343.0164131967534,4,19.44476444316886,22.862928733440505,52.620462717524674,2020-06-09,0
208.07645764839486,25.773973494689038,329.41785536529403,1,9.319611956269469,11.613458925321337,87.89571609010954,2020-06-10,1
208.38242769022366,67.02377085182837,208.5687259743445,7,41.04957940605546,10.662575359035392,46.41252174011622,2020-06-11,1
183.94367101868963,148.70165125832156,428.65139888814196,1,16.333664808905723,20.73883583598294,53.979480125145216,2020-06-12,0
72.57244251360208,32.15197920966164,262.07922532917405,2,22.17819781923186,20.00982671901078,88.97160707132522,2020-06-13,0
258.82562389730947,163.59340482381245,490.5972221068195,9,31.755457986950177,21.630854645170203,62.18822347130839,2020-06-14,0
130.19501624293395,166.42683559154838,335.36396223308157,0,25.938840074319625,14.151046026645702,60.15780693727521,2020-06-15,0
96.62962759996356,101.49354675216725,106.81913370402623,1,8.75912974059464,32.14504811610531,45.46670929223948,2020-06-16,0
60.19378538869098,1.277174343366716,354.2799029339453,6,8.99162448597023,35.70893244328717,72.08181361862648,2020-06-17,0
197.72323579706045,57.407626634982556,196.29680694426455,9,19.32494152341682,38.161439061221046,30.86237710666666,2020-06-18,1
219.3910904605706,123.38538367514845,358.8472385087438,1,5.055918795953895,24.770869105588776,32.97075778213761,2020-06-19,0
54.14695723196404,196.2372356054847,81.33851667308258,5,62.645701967692716,31.02597097376286,65.96151522814816,2020-06-20,0
178.02326457482025,126.36270540333368,128.69664672918174,2,28.732671650890197,35.66653370307617,50.50047442910724,2020-06-21,1
106.6239437994845,51.96071621283196,435.08176650760385,3,27.974596776907102,22.548733332804577,87.19898233205762,2020-06-22,0
211.29319760236245,126.80114061992226,152.2308006605817,7,33.199829423776514,19.282383846113333,84.19144144336714,2020-06-23,1
93.59160725124786,107.9970759431711,426.66850635932303,2,66.27962742097216,38.101736675604705,72.82237552060244,2020-06-24,0
222.73443452561648,155.96907903022873,175.6742398044847,9,87.06338814834905,25.470296532312194,79.08873486766808,2020-06-25,1
146.68383657513436,21.396127765391682,339.2968595264184,5,75.90869325556385,24.91761659772634,70.03991098006159,2020-06-26,0
284.1824971841836,152.2055805004056,362.36775807942394,0,72.75292302250949,15.352482896904874,37.53492616260964,2020-06-27,1
84.3802360364983,108.25331573522206,280.6946389152738,6,48.43911856008493,13.244650437200702,75.93260218135217,2020-06-28,0
135.26658776256463,192.59840077179894,187.38980451352907,7,69.38055569674117,35.263205874505346,42.61151812313078,2020-06-29,0
78.36838031014727,68.37443320773721,145.68996936699324,7,55.276236803358316,28.42399528562554,49.406571306011806,2020-06-30,0
281.1734045696407,126.52437862678963,64.9352095530918,2,21.62505281865289,19.77473752058346,79.15405272614521,2020-07-01,1
269.33483834524526,186.4056211020035,186.77588055832572,9,20.85883677410507,15.752086521707994,62.19153650360689,2020-07-02,1
114.4854069287889,20.50194559813585,343.9232557390774,0,29.639200687528344,26.66491840508894,81.59644285100455,2020-07-03,0
214.99601150854477,187.44569744729023,472.2371683018172,8,91.08026709698133,27.51757867783406,42.78211919059585,2020-07-04,0
254.30555005030396,137.57714446016266,442.04201701837343,5,54.74148403797259,16.209808037351745,66.46670631641322,2020-07-05,0
188.80020289986558,13.56741182103438,394.72914944088615,8,73.39053770018694,35.54217243674422,35.0274583528957,2020-07-06,0
182.41264458900162,60.19271338936325,404.8013044639844,6,34.65587598165476,12.527930984675532,68.58365961240179,2020-07-07,0
110.46307272511292,141.6344177290563,349.24320656419786,0,40.771577066522525,20.682792554992652,75.75204226653209,2020-07-08,0
73.2756919514748,13.47012029375434,167.12908590470136,0,12.556557863725137,30.411532412875665,65.0958536387233,2020-07-09,0
274.3039394883317,116.43409203525465,458.23776381762343,5,17.129495782167037,18.22361091457602,45.97389008992862,2020-07-10,0
275.10451429083264,69.17661139059135,351.8295403576253,4,82.73565548261456,34.83025584343815,31.880560131532004,2020-07-11,1
208.27536431831697,124.18310355349543,302.198283941198,8,58.483863168888206,32.19603479801211,37.16693303785715,2020-07-12,0
134.75744776217516,9.148406762502571,99.94526114606649,1,33.75324658838189,33.67068533644402,67.33817874444156,2020-07-13,1
137.3023936531652,174.30736123047527,251.17499471289145,7,80.2851208995546,13.573196076301489,86.06521301055082,2020-07-14,0
231.48891971755984,194.6977938354794,257.16122204086685,4,24.6519905637983,14.216413839866288,42.39206423832039,2020-07-15,0
274.27756498814426,193.7755710571383,439.05362428520147,1,97.60326986002038,18.59421213233751,74.10156894630592,2020-07-16,0
271.77160606627933,149.93036634858495,295.99169908450483,9,34.48176077461697,25.542314955926834,81.98706379494249,2020-07-17,1
244.96888646440595,26.017248026126396,221.18024703668434,5,33.73109541512276,32.44048230098207,61.25293070685066,2020-07-18,1
210.50791153857193,151.6526391858045,489.5601478297967,9,31.191190553670523,35.0959267228271,70.15594775061948,2020-07-19,0
71.03499124876221,4.917383291760302,99.82426699684206,7,12.211151592428793,31.130059478715413,78.90091900056889,2020-07-20,0
90.40717852365344,4.424710305799451,240.14679274037508,3,11.113714733201242,37.857906445919156,45.64050946443562,2020-07-21,0
274.63854713176977,64.72204382990824,68.91110382713238,1,64.81050345341234,32.16230528847791,47.81374045608258,2020-07-22,1
201.60726491489748,97.72863808093315,382.95685434511864,4,87.5118044558047,19.18803661013844,30.03765099770737,2020-07-23,0
52.29926290415741,154.08148356155863,463.1344484896178,1,79.05205102716735,17.952438530157178,87.78564785386814,2020-07-24,0
75.36788571650803,136.65907532130103,176.01679829772024,1,14.110759402135109,30.885773509032695,85.05269367578069,2020-07-25,0
215.87544227701395,89.18054127534967,436.2537545596044,5,54.55821217920664,15.78611706068843,75.87409582556582,2020-07-26,0
51.265395961554674,54.72533325633317,181.498203707854,9,10.559154597664,12.781444324308097,34.744561258598885,2020-07-27,0
90.20201285437466,199.42490003154222,459.8465727397618,8,4.5294643613077445,25.966686245685818,56.85017338197049,2020-07-28,0
187.18344734164654,85.2362604471946,389.2828566185528,3,65.63858593847672,34.64924709336866,36.11350523829317,2020-07-29,0
222.97379942317332,90.2774048659351,412.2080495786474,5,53.515233368035034,13.041395274095906,30.955216035767915,2020-07-30,0
212.99031487565014,32.72476423833383,58.102950020204524,6,8.202368521147086,33.75673971387188,66.97097791275584,2020-07-31,1
106.06732736513995,158.96190974998586,483.26466068331166,5,3.4939246405988444,34.34716013054644,87.6497650248113,2020-08-01,0
228.04480533688397,138.73644515629772,377.0019464316455,7,98.97564134093346,24.468220002446305,84.172081405929,2020-08-02,0
109.31227187420001,44.15392255775208,187.13799292375998,3,3.0021332149071878,11.719309300314604,71.80528889612427,2020-08-03,0
131.34992453981693,16.476209123168537,423.22759918648114,0,44.45282530501596,15.237695537415592,35.798435049892284,2020-08-04,0
236.62285127950602,136.0998604149426,176.68453928671846,6,50.46190246076956,31.22278825485797,46.44984226033801,2020-08-05,1
212.40822476180367,130.90224285622705,442.7392278047576,2,11.728014780044504,31.353338349728485,49.20340361311746,2020-08-06,0
262.3058526235445,54.65190539964186,100.66117568537166,5,16.906177843971626,36.950658255029964,75.78900346473367,2020-08-07,1
214.40322307508583,190.17271245008206,366.65868985735807,1,35.18050064103525,27.480584396637486,78.13495075410685,2020-08-08,0
192.0771508338679,30.21157835618005,293.31431449020965,8,76.16758762136627,13.723221031413322,53.10636737939522,2020-08-09,1
73.41869195702311,86.46696020852038,93.44051158794836,0,50.70824240602667,13.642447165149164,55.07303979705658,2020-08-10,0
141.92895076485837,188.72318403351977,158.85222271647754,5,63.790187455296156,31.63397072070471,32.67054235657028,2020-08-11,0
116.30059192043136,83.94546338522446,55.58181632479165,5,98.51745550906747,15.513539953237034,47.34820310512566,2020-08-12,1
110.9974108447709,127.70518953281712,260.9455844590276,4,76.80054353132097,19.85156498849816,57.077110630658396,2020-08-13,0
293.2526386881114,79.51887959255886,185.56936734200016,4,43.43614981412177,24.616360207657415,37.018982783115455,2020-08-14,1
148.2744311666901,54.84304046973401,319.26086793399145,0,44.64419217965487,10.742946327284535,57.19604764530128,2020-08-15,0
273.0116387942783,196.79552959196565,183.75701346887774,9,61.8772077041005,17.464570810597955,81.19054873546801,2020-08-16,1
207.78465649931573,81.8668012630086,184.9636001781431,4,66.53652084189044,22.236688255218404,64.8792611835032,2020-08-17,1
248.7028258854121,178.8198407358269,384.4369394292215,1,50.07109258366713,18.389089554796186,34.73579130230474,2020-08-18,0
175.65927327629802,45.990921178217235,71.66427619025905,6,64.486122281498,14.091109824026976,41.50027912981646,2020-08-19,1
194.22597115658976,42.62094080501666,456.30274783639425,2,2.353249441409877,31.84036773388592,58.472661009513374,2020-08-20,0
173.12942345471598,6.226816576902272,433.51874347603166,3,42.962286389684415,34.394429655039545,51.689228989308724,2020-08-21,0
98.81074694951113,130.333365075177,350.5121074518829,2,27.893807607347675,17.724369284311745,51.52362117276593,2020-08-22,0
